race,cand_name,cand_img,cand_details,race_code,url,vs_state,vs_office,district_no
"
                  Texas
                  U.S. House
                  
                  District 
                  19
                  
                  
                ",Jodey Arrington,//static.votesmart.org/static/canphoto/155685.jpg,"
                Jodey Arrington

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/155685.jpg,"Texas
","U.S. House
","19
"
"
                  Texas
                  U.S. House
                  
                  District 
                  19
                  
                  
                ",Nathan Lewis,//static.votesmart.org/static/canphoto/209936.jpg,"
                Nathan Lewis

                (Running)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/209936.jpg,"Texas
","U.S. House
","19
"
"
                  Texas
                  U.S. House
                  
                  District 
                  20
                  
                  
                ",Joaquin Castro,//static.votesmart.org/static/canphoto/49227.jpg,"
                Joaquin Castro

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/49227.jpg,"Texas
","U.S. House
","20
"
"
                  Texas
                  U.S. House
                  
                  District 
                  20
                  
                  
                ",Adam Jonasz,//static.votesmart.org/static/canphoto/210636.jpg,"
                Adam Jonasz

                (Running)

                Write-In
              ",H,https://static.votesmart.org/static/canphoto/210636.jpg,"Texas
","U.S. House
","20
"
"
                  Texas
                  U.S. House
                  
                  District 
                  20
                  
                  
                ",Kyle Sinclair,//static.votesmart.org/static/canphoto/200940.jpg,"
                Kyle Sinclair

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/200940.jpg,"Texas
","U.S. House
","20
"
"
                  Texas
                  U.S. House
                  
                  District 
                  21
                  
                  
                ",Chip Roy,//static.votesmart.org/static/canphoto/177319.jpg,"
                Chip Roy

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/177319.jpg,"Texas
","U.S. House
","21
"
"
                  Texas
                  U.S. House
                  
                  District 
                  21
                  
                  
                ",Claudia Zapata,//static.votesmart.org/static/canphoto/200958.jpg,"
                Claudia Zapata

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/200958.jpg,"Texas
","U.S. House
","21
"
"
                  Texas
                  U.S. House
                  
                  District 
                  22
                  
                  
                ",Jamie Jordan,//static.votesmart.org/static/canphoto/200959.jpg,"
                Jamie Jordan

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/200959.jpg,"Texas
","U.S. House
","22
"
"
                  Texas
                  U.S. House
                  
                  District 
                  22
                  
                  
                ",Joseph Leblanc,//static.votesmart.org/static/canphoto/194666.jpg,"
                Joseph Leblanc

                (Running)

                Libertarian
              ",H,https://static.votesmart.org/static/canphoto/194666.jpg,"Texas
","U.S. House
","22
"
"
                  Texas
                  U.S. House
                  
                  District 
                  22
                  
                  
                ",Troy Nehls,//static.votesmart.org/static/canphoto/188334.jpg,"
                Troy Nehls

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/188334.jpg,"Texas
","U.S. House
","22
"
"
                  Texas
                  U.S. House
                  
                  District 
                  22
                  
                  
                ",Jim Squires,//static.votesmart.org/static/canphoto/210637.jpg,"
                Jim Squires

                (Running)

                Write-In
              ",H,https://static.votesmart.org/static/canphoto/210637.jpg,"Texas
","U.S. House
","22
"
"
                  Texas
                  U.S. House
                  
                  District 
                  23
                  
                  
                ",Tony Gonzales,//static.votesmart.org/static/canphoto/188225.jpg,"
                Tony Gonzales

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/188225.jpg,"Texas
","U.S. House
","23
"
"
                  Texas
                  U.S. House
                  
                  District 
                  23
                  
                  
                ",John Lira,//static.votesmart.org/static/canphoto/200961.jpg,"
                John Lira

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/200961.jpg,"Texas
","U.S. House
","23
"
"
                  Texas
                  U.S. House
                  
                  District 
                  23
                  
                  
                ","Frank Lopez, Jr.",//static.votesmart.org/static/canphoto/209937.jpg,"
                Frank Lopez, Jr.

                (Running)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/209937.jpg,"Texas
","U.S. House
","23
"
"
                  Texas
                  U.S. House
                  
                  District 
                  24
                  
                  
                ",Jan McDowell,//static.votesmart.org/static/canphoto/166650.jpg,"
                Jan McDowell

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/166650.jpg,"Texas
","U.S. House
","24
"
"
                  Texas
                  U.S. House
                  
                  District 
                  24
                  
                  
                ",Beth Van Duyne,//static.votesmart.org/static/canphoto/79150.jpg,"
                Beth Van Duyne

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/79150.jpg,"Texas
","U.S. House
","24
"
"
                  Texas
                  U.S. House
                  
                  District 
                  25
                  
                  
                ",Roger Williams,//static.votesmart.org/static/canphoto/50112.jpg,"
                Roger Williams

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/50112.jpg,"Texas
","U.S. House
","25
"
"
                  Texas
                  U.S. House
                  
                  District 
                  26
                  
                  
                ",Michael Burgess,//static.votesmart.org/static/canphoto/50120.jpg,"
                Michael Burgess

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/50120.jpg,"Texas
","U.S. House
","26
"
"
                  Texas
                  U.S. House
                  
                  District 
                  26
                  
                  
                ",Mike Kolls,//static.votesmart.org/static/canphoto/155116.jpg,"
                Mike Kolls

                (Running)

                Libertarian
              ",H,https://static.votesmart.org/static/canphoto/155116.jpg,"Texas
","U.S. House
","26
"
"
                  Texas
                  U.S. House
                  
                  District 
                  27
                  
                  
                ",Michael Cloud,//static.votesmart.org/static/canphoto/177350.jpg,"
                Michael Cloud

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/177350.jpg,"Texas
","U.S. House
","27
"
"
                  Texas
                  U.S. House
                  
                  District 
                  27
                  
                  
                ","Maclovio Perez, Jr.",//static.votesmart.org/static/canphoto/200965.jpg,"
                Maclovio Perez, Jr.

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/200965.jpg,"Texas
","U.S. House
","27
"
"
                  Texas
                  U.S. House
                  
                  District 
                  28
                  
                  
                ",Henry Cuellar,//static.votesmart.org/static/canphoto/5486.jpg,"
                Henry Cuellar

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/5486.jpg,"Texas
","U.S. House
","28
"
"
                  Texas
                  U.S. House
                  
                  District 
                  28
                  
                  
                ",Cassy Garcia,//static.votesmart.org/static/canphoto/201078.jpg,"
                Cassy Garcia

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/201078.jpg,"Texas
","U.S. House
","28
"
"
                  Texas
                  U.S. House
                  
                  District 
                  29
                  
                  
                ",Sylvia Garcia,//static.votesmart.org/static/canphoto/49734.jpg,"
                Sylvia Garcia

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/49734.jpg,"Texas
","U.S. House
","29
"
"
                  Texas
                  U.S. House
                  
                  District 
                  29
                  
                  
                ",Robert Schafranek,//static.votesmart.org/static/canphoto/166877.jpg,"
                Robert Schafranek

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/166877.jpg,"Texas
","U.S. House
","29
"
"
                  Texas
                  U.S. House
                  
                  District 
                  30
                  
                  
                ",Jasmine Crockett,//static.votesmart.org/static/canphoto/188486.jpg,"
                Jasmine Crockett

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/188486.jpg,"Texas
","U.S. House
","30
"
"
                  Texas
                  U.S. House
                  
                  District 
                  30
                  
                  
                ",Phil Gray,//static.votesmart.org/static/canphoto/175488.jpg,"
                Phil Gray

                (Running)

                Libertarian
              ",H,https://static.votesmart.org/static/canphoto/175488.jpg,"Texas
","U.S. House
","30
"
"
                  Texas
                  U.S. House
                  
                  District 
                  30
                  
                  
                ",Zachariah Manning,//static.votesmart.org/static/canphoto/209938.jpg,"
                Zachariah Manning

                (Running)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/209938.jpg,"Texas
","U.S. House
","30
"
"
                  Texas
                  U.S. House
                  
                  District 
                  30
                  
                  
                ",James Rodgers,//static.votesmart.org/static/canphoto/201132.jpg,"
                James Rodgers

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/201132.jpg,"Texas
","U.S. House
","30
"
"
                  Texas
                  U.S. House
                  
                  District 
                  30
                  
                  
                ",Debbie Walker,//static.votesmart.org/static/canphoto/210638.jpg,"
                Debbie Walker

                (Running)

                Write-In
              ",H,https://static.votesmart.org/static/canphoto/210638.jpg,"Texas
","U.S. House
","30
"
"
                  Texas
                  U.S. House
                  
                  District 
                  31
                  
                  
                ",John Carter,//static.votesmart.org/static/canphoto/49296.jpg,"
                John Carter

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/49296.jpg,"Texas
","U.S. House
","31
"
"
                  Texas
                  U.S. House
                  
                  District 
                  32
                  
                  
                ",Colin Allred,//static.votesmart.org/static/canphoto/177357.jpg,"
                Colin Allred

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/177357.jpg,"Texas
","U.S. House
","32
"
"
                  Texas
                  U.S. House
                  
                  District 
                  32
                  
                  
                ",Antonio Swad,//static.votesmart.org/static/canphoto/201000.jpg,"
                Antonio Swad

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/201000.jpg,"Texas
","U.S. House
","32
"
"
                  Texas
                  U.S. House
                  
                  District 
                  33
                  
                  
                ",Ken Ashby,//static.votesmart.org/static/canphoto/21845.jpg,"
                Ken Ashby

                (Running)

                Libertarian
              ",H,https://static.votesmart.org/static/canphoto/21845.jpg,"Texas
","U.S. House
","33
"
"
                  Texas
                  U.S. House
                  
                  District 
                  33
                  
                  
                ",Patrick Gillespie,//static.votesmart.org/static/canphoto/200998.jpg,"
                Patrick Gillespie

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/200998.jpg,"Texas
","U.S. House
","33
"
"
                  Texas
                  U.S. House
                  
                  District 
                  33
                  
                  
                ",Marc Veasey,//static.votesmart.org/static/canphoto/49671.jpg,"
                Marc Veasey

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/49671.jpg,"Texas
","U.S. House
","33
"
"
                  Texas
                  U.S. House
                  
                  District 
                  34
                  
                  (Special Election)
                ",Juana Cantu-Cabrera,//static.votesmart.org/static/canphoto/200996.jpg,"
                Juana Cantu-Cabrera

                (Lost)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/200996.jpg,"Texas
","U.S. House
","34
"
"
                  Texas
                  U.S. House
                  
                  District 
                  34
                  
                  (Special Election)
                ",Rene Coronado,//static.votesmart.org/static/canphoto/208245.jpg,"
                Rene Coronado

                (Lost)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/208245.jpg,"Texas
","U.S. House
","34
"
"
                  Texas
                  U.S. House
                  
                  District 
                  34
                  
                  (Special Election)
                ",Mayra Flores,//static.votesmart.org/static/canphoto/200995.jpg,"
                Mayra Flores

                (Won)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/200995.jpg,"Texas
","U.S. House
","34
"
"
                  Texas
                  U.S. House
                  
                  District 
                  34
                  
                  (Special Election)
                ",Dan Sanchez,//static.votesmart.org/static/canphoto/131797.jpg,"
                Dan Sanchez

                (Lost)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/131797.jpg,"Texas
","U.S. House
","34
"
"
                  Texas
                  U.S. House
                  
                  District 
                  34
                  
                  
                ",Mayra Flores,//static.votesmart.org/static/canphoto/200995.jpg,"
                Mayra Flores

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/200995.jpg,"Texas
","U.S. House
","34
"
"
                  Texas
                  U.S. House
                  
                  District 
                  34
                  
                  
                ",Vicente Gonzalez,//static.votesmart.org/static/canphoto/166483.jpg,"
                Vicente Gonzalez

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/166483.jpg,"Texas
","U.S. House
","34
"
"
                  Texas
                  U.S. House
                  
                  District 
                  34
                  
                  
                ",Chris Royal,//static.votesmart.org/static/canphoto/194670.jpg,"
                Chris Royal

                (Running)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/194670.jpg,"Texas
","U.S. House
","34
"
"
                  Texas
                  U.S. House
                  
                  District 
                  35
                  
                  
                ",Greg Casar,//static.votesmart.org/static/canphoto/161953.jpg,"
                Greg Casar

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/161953.jpg,"Texas
","U.S. House
","35
"
"
                  Texas
                  U.S. House
                  
                  District 
                  35
                  
                  
                ",Eldon McQueen,//static.votesmart.org/static/canphoto/201090.jpg,"
                Eldon McQueen

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/201090.jpg,"Texas
","U.S. House
","35
"
"
                  Texas
                  U.S. House
                  
                  District 
                  36
                  
                  
                ",Brian Babin,//static.votesmart.org/static/canphoto/360.jpg,"
                Brian Babin

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/360.jpg,"Texas
","U.S. House
","36
"
"
                  Texas
                  U.S. House
                  
                  District 
                  36
                  
                  
                ",Jon Haire,//static.votesmart.org/static/canphoto/200974.jpg,"
                Jon Haire

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/200974.jpg,"Texas
","U.S. House
","36
"
"
                  Texas
                  U.S. House
                  
                  District 
                  37
                  
                  
                ",Lloyd Doggett II,//static.votesmart.org/static/canphoto/21689.jpg,"
                Lloyd Doggett II

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/21689.jpg,"Texas
","U.S. House
","37
"
"
                  Texas
                  U.S. House
                  
                  District 
                  37
                  
                  
                ",Jenny Garcia Sharon,//static.votesmart.org/static/canphoto/188364.jpg,"
                Jenny Garcia Sharon

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/188364.jpg,"Texas
","U.S. House
","37
"
"
                  Texas
                  U.S. House
                  
                  District 
                  37
                  
                  
                ",Clark Patterson,//static.votesmart.org/static/canphoto/139603.jpg,"
                Clark Patterson

                (Running)

                Libertarian
              ",H,https://static.votesmart.org/static/canphoto/139603.jpg,"Texas
","U.S. House
","37
"
"
                  Texas
                  U.S. House
                  
                  District 
                  37
                  
                  
                ",Sherri Taylor,//static.votesmart.org/static/canphoto/210639.jpg,"
                Sherri Taylor

                (Running)

                Write-In
              ",H,https://static.votesmart.org/static/canphoto/210639.jpg,"Texas
","U.S. House
","37
"
"
                  Texas
                  U.S. House
                  
                  District 
                  38
                  
                  
                ",Joel Dejean,//static.votesmart.org/static/canphoto/209531.jpg,"
                Joel Dejean

                (Running)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/209531.jpg,"Texas
","U.S. House
","38
"
"
                  Texas
                  U.S. House
                  
                  District 
                  38
                  
                  
                ",Wesley Hunt,//static.votesmart.org/static/canphoto/188147.jpg,"
                Wesley Hunt

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/188147.jpg,"Texas
","U.S. House
","38
"
"
                  Texas
                  U.S. House
                  
                  District 
                  38
                  
                  
                ",Duncan Klussmann,//static.votesmart.org/static/canphoto/201125.jpg,"
                Duncan Klussmann

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/201125.jpg,"Texas
","U.S. House
","38
"
"
                  Utah
                  U.S. Senate
                  
                  
                ",Laird Fetzer Hamblin,//static.votesmart.org/static/canphoto/59745.jpg,"
                Laird Fetzer Hamblin

                (Running)

                Republican, Write-In
              ",S,https://static.votesmart.org/static/canphoto/59745.jpg,"Utah
","U.S. Senate
",
"
                  Utah
                  U.S. Senate
                  
                  
                ",James Hansen,//static.votesmart.org/static/canphoto/204535.jpg,"
                James Hansen

                (Running)

                Libertarian
              ",S,https://static.votesmart.org/static/canphoto/204535.jpg,"Utah
","U.S. Senate
",
"
                  Utah
                  U.S. Senate
                  
                  
                ",Abraham Korb,//static.votesmart.org/static/canphoto/207069.jpg,"
                Abraham Korb

                (Running)

                Independent, Write-In
              ",S,https://static.votesmart.org/static/canphoto/207069.jpg,"Utah
","U.S. Senate
",
"
                  Utah
                  U.S. Senate
                  
                  
                ",Mike Lee,//static.votesmart.org/static/canphoto/66395.jpg,"
                Mike Lee

                (Running)

                Republican
              ",S,https://static.votesmart.org/static/canphoto/66395.jpg,"Utah
","U.S. Senate
",
"
                  Utah
                  U.S. Senate
                  
                  
                ",Evan McMullin,//static.votesmart.org/static/canphoto/204534.jpg,"
                Evan McMullin

                (Running)

                Unaffiliated
              ",S,https://static.votesmart.org/static/canphoto/204534.jpg,"Utah
","U.S. Senate
",
"
                  Utah
                  U.S. Senate
                  
                  
                ",Michael Seguin,//static.votesmart.org/static/canphoto/204533.jpg,"
                Michael Seguin

                (Running)

                Unaffiliated, Write-In
              ",S,https://static.votesmart.org/static/canphoto/204533.jpg,"Utah
","U.S. Senate
",
"
                  Utah
                  U.S. Senate
                  
                  
                ",Tommy Williams,//static.votesmart.org/static/canphoto/168698.jpg,"
                Tommy Williams

                (Running)

                Independent American
              ",S,https://static.votesmart.org/static/canphoto/168698.jpg,"Utah
","U.S. Senate
",
"
                  Utah
                  U.S. House
                  
                  District 
                  1
                  
                  
                ",Rick Jones,//static.votesmart.org/static/canphoto/182142.jpg,"
                Rick Jones

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/182142.jpg,"Utah
","U.S. House
","1
"
"
                  Utah
                  U.S. House
                  
                  District 
                  1
                  
                  
                ",Blake Moore,//static.votesmart.org/static/canphoto/191164.jpg,"
                Blake Moore

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/191164.jpg,"Utah
","U.S. House
","1
"
"
                  Utah
                  U.S. House
                  
                  District 
                  2
                  
                  
                ",Cassie Easley,//static.votesmart.org/static/canphoto/204541.jpg,"
                Cassie Easley

                (Running)

                Constitution
              ",H,https://static.votesmart.org/static/canphoto/204541.jpg,"Utah
","U.S. House
","2
"
"
                  Utah
                  U.S. House
                  
                  District 
                  2
                  
                  
                ",Jay McFarland,//static.votesmart.org/static/canphoto/191168.jpg,"
                Jay McFarland

                (Running)

                United Utah Party
              ",H,https://static.votesmart.org/static/canphoto/191168.jpg,"Utah
","U.S. House
","2
"
"
                  Utah
                  U.S. House
                  
                  District 
                  2
                  
                  
                ",Nicholas Mitchell,//static.votesmart.org/static/canphoto/204543.jpg,"
                Nicholas Mitchell

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/204543.jpg,"Utah
","U.S. House
","2
"
"
                  Utah
                  U.S. House
                  
                  District 
                  2
                  
                  
                ",Chris Stewart,//static.votesmart.org/static/canphoto/135930.jpg,"
                Chris Stewart

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/135930.jpg,"Utah
","U.S. House
","2
"
"
                  Utah
                  U.S. House
                  
                  District 
                  3
                  
                  
                ",Daniel Cummings,//static.votesmart.org/static/canphoto/143361.jpg,"
                Daniel Cummings

                (Running)

                Constitution
              ",H,https://static.votesmart.org/static/canphoto/143361.jpg,"Utah
","U.S. House
","3
"
"
                  Utah
                  U.S. House
                  
                  District 
                  3
                  
                  
                ",John Curtis,//static.votesmart.org/static/canphoto/123390.jpg,"
                John Curtis

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/123390.jpg,"Utah
","U.S. House
","3
"
"
                  Utah
                  U.S. House
                  
                  District 
                  3
                  
                  
                ",Aaron Heineman,//static.votesmart.org/static/canphoto/182188.jpg,"
                Aaron Heineman

                (Running)

                Independent American
              ",H,https://static.votesmart.org/static/canphoto/182188.jpg,"Utah
","U.S. House
","3
"
"
                  Utah
                  U.S. House
                  
                  District 
                  3
                  
                  
                ",Michael Stoddard,//static.votesmart.org/static/canphoto/204546.jpg,"
                Michael Stoddard

                (Running)

                Libertarian
              ",H,https://static.votesmart.org/static/canphoto/204546.jpg,"Utah
","U.S. House
","3
"
"
                  Utah
                  U.S. House
                  
                  District 
                  3
                  
                  
                ",Glenn Wright,//static.votesmart.org/static/canphoto/121382.jpg,"
                Glenn Wright

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/121382.jpg,"Utah
","U.S. House
","3
"
"
                  Utah
                  U.S. House
                  
                  District 
                  4
                  
                  
                ",Darlene McDonald,//static.votesmart.org/static/canphoto/204548.jpg,"
                Darlene McDonald

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/204548.jpg,"Utah
","U.S. House
","4
"
"
                  Utah
                  U.S. House
                  
                  District 
                  4
                  
                  
                ",Burgess Owens,//static.votesmart.org/static/canphoto/191166.jpg,"
                Burgess Owens

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/191166.jpg,"Utah
","U.S. House
","4
"
"
                  Utah
                  U.S. House
                  
                  District 
                  4
                  
                  
                ",Jonathan Peterson,//static.votesmart.org/static/canphoto/207084.jpg,"
                Jonathan Peterson

                (Running)

                Write-In
              ",H,https://static.votesmart.org/static/canphoto/207084.jpg,"Utah
","U.S. House
","4
"
"
                  Utah
                  U.S. House
                  
                  District 
                  4
                  
                  
                ",January Walker,//static.votesmart.org/static/canphoto/204547.jpg,"
                January Walker

                (Running)

                United Utah Party
              ",H,https://static.votesmart.org/static/canphoto/204547.jpg,"Utah
","U.S. House
","4
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  1
                  
                  
                ",David Foster,//static.votesmart.org/static/canphoto/195216.jpg,"
                David Foster

                (Running)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/195216.jpg,"Virginia
","U.S. House
","1
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  1
                  
                  
                ","Herbert Jones, Jr.",//static.votesmart.org/static/canphoto/186715.jpg,"
                Herbert Jones, Jr.

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/186715.jpg,"Virginia
","U.S. House
","1
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  1
                  
                  
                ",Rob Wittman,//static.votesmart.org/static/canphoto/58133.jpg,"
                Rob Wittman

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/58133.jpg,"Virginia
","U.S. House
","1
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  2
                  
                  
                ",Jennifer Kiggans,//static.votesmart.org/static/canphoto/186387.jpg,"
                Jennifer Kiggans

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/186387.jpg,"Virginia
","U.S. House
","2
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  2
                  
                  
                ",Elaine Luria,//static.votesmart.org/static/canphoto/179677.jpg,"
                Elaine Luria

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/179677.jpg,"Virginia
","U.S. House
","2
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  3
                  
                  
                ",Terry Namkung,//static.votesmart.org/static/canphoto/206069.jpg,"
                Terry Namkung

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/206069.jpg,"Virginia
","U.S. House
","3
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  3
                  
                  
                ",Bobby Scott,//static.votesmart.org/static/canphoto/27117.jpg,"
                Bobby Scott

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/27117.jpg,"Virginia
","U.S. House
","3
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  4
                  
                  
                ","Leon Benjamin, Sr.",//static.votesmart.org/static/canphoto/190743.jpg,"
                Leon Benjamin, Sr.

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/190743.jpg,"Virginia
","U.S. House
","4
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  4
                  
                  
                ",Donald McEachin,//static.votesmart.org/static/canphoto/8230.jpg,"
                Donald McEachin

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/8230.jpg,"Virginia
","U.S. House
","4
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  5
                  
                  
                ",Bob Good,//static.votesmart.org/static/canphoto/190745.jpg,"
                Bob Good

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/190745.jpg,"Virginia
","U.S. House
","5
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  5
                  
                  
                ",Joshua Throneburg,//static.votesmart.org/static/canphoto/206070.jpg,"
                Joshua Throneburg

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/206070.jpg,"Virginia
","U.S. House
","5
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  6
                  
                  
                ",Ben Cline,//static.votesmart.org/static/canphoto/50959.jpg,"
                Ben Cline

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/50959.jpg,"Virginia
","U.S. House
","6
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  6
                  
                  
                ",Daniel LeBeau,//static.votesmart.org/static/canphoto/207076.jpg,"
                Daniel LeBeau

                (Withdrawn)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/207076.jpg,"Virginia
","U.S. House
","6
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  6
                  
                  
                ",Jennifer Lewis,//static.votesmart.org/static/canphoto/179680.jpg,"
                Jennifer Lewis

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/179680.jpg,"Virginia
","U.S. House
","6
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  7
                  
                  
                ",Abigail Spanberger,//static.votesmart.org/static/canphoto/179682.jpg,"
                Abigail Spanberger

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/179682.jpg,"Virginia
","U.S. House
","7
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  7
                  
                  
                ",Yesli Vega,//static.votesmart.org/static/canphoto/196827.jpg,"
                Yesli Vega

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/196827.jpg,"Virginia
","U.S. House
","7
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  8
                  
                  
                ","Don Beyer, Jr.",//static.votesmart.org/static/canphoto/1707.jpg,"
                Don Beyer, Jr.

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/1707.jpg,"Virginia
","U.S. House
","8
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  8
                  
                  
                ",Teddy Fikre,//static.votesmart.org/static/canphoto/207283.jpg,"
                Teddy Fikre

                (Running)

                Independent
              ",H,https://static.votesmart.org/static/canphoto/207283.jpg,"Virginia
","U.S. House
","8
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  8
                  
                  
                ",Karina Lipsman,//static.votesmart.org/static/canphoto/206928.jpg,"
                Karina Lipsman

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/206928.jpg,"Virginia
","U.S. House
","8
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  9
                  
                  
                ",Taysha DeVaughan,//static.votesmart.org/static/canphoto/210792.jpg,"
                Taysha DeVaughan

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/210792.jpg,"Virginia
","U.S. House
","9
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  9
                  
                  
                ",Morgan Griffith,//static.votesmart.org/static/canphoto/5148.jpg,"
                Morgan Griffith

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/5148.jpg,"Virginia
","U.S. House
","9
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  10
                  
                  
                ",Hung Cao,//static.votesmart.org/static/canphoto/206932.jpg,"
                Hung Cao

                (Running)

                Republican
              ",H,https://static.votesmart.org/static/canphoto/206932.jpg,"Virginia
","U.S. House
","10
"
"
                  Virginia
                  U.S. House
                  
                  District 
                  10
                  
                  
                ",Jennifer Wexton,//static.votesmart.org/static/canphoto/147013.jpg,"
                Jennifer Wexton

                (Running)

                Democratic
              ",H,https://static.votesmart.org/static/canphoto/147013.jpg,"Virginia
","U.S. House
","10
"
